yaw,pitch,face,class
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,18.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,18.0,1.0,1.0
53.0,18.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
50.0,20.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
48.0,18.0,1.0,1.0
48.0,18.0,1.0,1.0
48.0,18.0,1.0,1.0
49.0,19.0,1.0,1.0
50.0,18.0,1.0,1.0
50.0,18.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
28.0,47.0,1.0,3.0
29.0,47.0,1.0,3.0
28.0,50.0,1.0,3.0
26.0,50.0,1.0,3.0
26.0,50.0,1.0,3.0
26.0,50.0,1.0,3.0
27.0,50.0,1.0,3.0
26.0,47.0,1.0,3.0
26.0,47.0,1.0,3.0
26.0,49.0,1.0,3.0
26.0,49.0,1.0,3.0
26.0,49.0,1.0,3.0
26.0,47.0,1.0,3.0
26.0,47.0,1.0,3.0
27.0,49.0,1.0,3.0
28.0,50.0,1.0,3.0
27.0,50.0,1.0,3.0
27.0,50.0,1.0,3.0
27.0,50.0,1.0,3.0
27.0,50.0,1.0,3.0
28.0,50.0,1.0,3.0
28.0,50.0,1.0,3.0
28.0,50.0,1.0,3.0
28.0,50.0,1.0,3.0
27.0,49.0,1.0,3.0
28.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
26.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
27.0,49.0,1.0,3.0
48.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,18.0,1.0,1.0
50.0,18.0,1.0,1.0
50.0,18.0,1.0,1.0
50.0,18.0,1.0,1.0
44.0,31.0,1.0,3.0
44.0,31.0,1.0,3.0
44.0,29.0,1.0,3.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
49.0,19.0,1.0,1.0
49.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
49.0,19.0,1.0,1.0
49.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
48.0,19.0,1.0,1.0
48.0,18.0,1.0,1.0
48.0,19.0,1.0,1.0
49.0,19.0,1.0,1.0
50.0,18.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,18.0,1.0,1.0
52.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
51.0,20.0,1.0,1.0
50.0,19.0,1.0,1.0
50.0,19.0,1.0,1.0
47.0,19.0,1.0,1.0
24.0,50.0,1.0,3.0
48.0,19.0,1.0,1.0
47.0,27.0,1.0,1.0
47.0,27.0,1.0,1.0
50.0,20.0,1.0,1.0
50.0,20.0,1.0,1.0
47.0,29.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
52.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
51.0,19.0,1.0,1.0
45.0,30.0,1.0,1.0
45.0,31.0,1.0,1.0
46.0,30.0,1.0,1.0
46.0,31.0,1.0,1.0
46.0,31.0,1.0,1.0
46.0,31.0,1.0,1.0
50.0,20.0,1.0,1.0
50.0,20.0,1.0,1.0
